property_id,source_attribution,suburb,state,zip_code,address,property_category,property_subtype,transaction_type,listing_price,monthly_rent,price_per_sqft,security_deposit,move_in_cost,total_sqft,living_sqft,lot_sqft,bedrooms,bathrooms,garage_spaces,year_built,property_status,days_on_market,nearby_amenities,lease_term,pet_policy,parking_availability,date_of_property_listed
P9113,InvestorNet,Toowong,QLD,4066,456 Bridge Ave,Multi-Family Investment,Multi-Family,for sale,1190918,,612.93,0,0,3901,1943,3901,3,2.7,0,2009,pending,69,schools|university,,restricted,carport,4/28/2025
P9114,PropertyHub,Nightcliff,NT,810,800 Elizabeth Blvd,Rental Property,Apartment,for rent,430816,2299.35,411.87,2299.35,4598.7,1162,1046,1046,3,2.4,1,1987,rented,165,bus|CBD|shops,12 months,not allowed,off-street,6/28/2024
P9114,HomeFinder,Nightcliff,NT,810,800 Elizabeth Blvd,Rental Property,Apartment,for sale,430816,2318.92,411.87,2318.92,4637.84,1162,1046,1046,3,2.4,1,1987,rented,117,bus|schools,,not allowed,allocated bay,6/28/2024
P9114,InvestorNet,Nightcliff,NT,810,800 Elizabeth Blvd,Rental Property,Apartment,for rent,430816,2341.02,411.87,2341.02,4682.04,1162,1046,1046,3,2.4,1,1987,active,18,train|tram,12 months,allowed,carport,6/28/2024
P9115,PropertyHub,Indooroopilly,QLD,4068,328 High Blvd,Condominium/Apartment,Condominium,for rent,577504,,800.98,0,0,781,721,721,1,1.1,0,2024,sold,86,tram|parks,12 months,restricted,carport,7/22/2024
P9115,HomeFinder,Indooroopilly,QLD,4068,328 High Blvd,Condominium/Apartment,Condominium,for sale,577504,,800.98,0,0,781,721,721,1,1.1,0,2024,active,160,parks|train,,restricted,off-street,7/22/2024
P9115,InvestorNet,Indooroopilly,QLD,4068,328 High Blvd,Condominium/Apartment,Condominium,for rent,578793,,802.76,0,0,781,721,721,1,1.1,0,2024,pending,49,train|hospital,12 months,restricted,street parking,7/22/2024
P9116,PropertyHub,Chatswood,NSW,2067,464 York Ct,Commercial Property,Office,for sale,999458,,252.07,0,0,3965,3965,3965,0,1,0,1969,pending,160,beach|hospital,,allowed,carport,4/6/2024
P9116,HomeFinder,Chatswood,NSW,2067,464 York Ct,Commercial Property,Office,for sale,999458,,252.07,0,0,3965,3965,3965,0,1,0,1969,pending,150,tram|beach|bus,,not allowed,off-street,4/6/2024
P9116,InvestorNet,Chatswood,NSW,2067,464 York Ct,Commercial Property,Office,for sale,1028832,,259.48,0,0,3965,3965,3965,0,1,0,1969,available,134,schools|CBD|bus|shops,,allowed,garage,4/6/2024
P9117,PropertyHub,Norwood,SA,5067,734 High Blvd,Rental Property,Apartment,for rent,733327,2170.39,679.64,2170.39,4340.78,1128,1079,1079,2,1.5,1,2007,active,156,tram|parks|schools|train,12 months,allowed,allocated bay,3/4/2024
P9117,HomeFinder,Norwood,SA,5067,734 High Blvd,Rental Property,Apartment,for sale,733327,2122.06,679.64,2122.06,4244.12,1128,1079,1079,2,1.5,1,2007,available,8,shops|tram|CBD,,not allowed,street parking,3/4/2024
P9117,InvestorNet,Norwood,SA,5067,734 High Blvd,Rental Property,Apartment,for sale,757306,2142.8,701.86,2142.8,4285.6,1128,1079,1079,2,1.5,1,2007,active,169,CBD|hospital,,restricted,street parking,3/4/2024
P9118,PropertyHub,Brunswick,VIC,3056,653 Oxford Rd,Multi-Family Investment,Multi-Family,for sale,956874,,473.7,0,0,3765,2020,3765,4,2.9,1,1999,active,120,parks|tram,,restricted,off-street,11/18/2024
P9118,HomeFinder,Brunswick,VIC,3056,653 Oxford Rd,Multi-Family Investment,Multi-Family,for sale,919073,,454.99,0,0,3765,2020,3765,4,2.9,1,1999,pending,101,schools|CBD,,not allowed,off-street,11/18/2024
P9118,InvestorNet,Brunswick,VIC,3056,653 Oxford Rd,Multi-Family Investment,Multi-Family,for sale,952638,,471.6,0,0,3765,2020,3765,4,2.9,1,1999,rented,28,shops|train,,not allowed,allocated bay,11/18/2024
P9119,PropertyHub,Parap,NT,820,738 Bourke Blvd,Multi-Family Investment,Multi-Family,for sale,793428,,545.31,0,0,3199,1455,3199,3,1.3,0,1994,rented,74,hospital|bus|train|shops|tram,,allowed,street parking,4/29/2024
P9119,HomeFinder,Parap,NT,820,738 Bourke Blvd,Multi-Family Investment,Multi-Family,for rent,793428,,545.31,0,0,3199,1455,3199,3,1.3,0,1994,pending,8,university|beach|train|hospital,12 months,restricted,allocated bay,4/29/2024
P9119,InvestorNet,Parap,NT,820,738 Bourke Blvd,Multi-Family Investment,Multi-Family,for rent,828321,,569.29,0,0,3199,1455,3199,3,1.3,0,1994,pending,88,hospital|schools|university,12 months,not allowed,carport,4/29/2024
P9120,PropertyHub,Kingston,ACT,2604,973 Williams Ave,Commercial Property,Office,for sale,713544,,224.1,0,0,3184,3184,3184,0,1,0,1967,rented,91,hospital|parks|tram|beach|schools,,not allowed,street parking,11/30/2024
P9120,HomeFinder,Kingston,ACT,2604,973 Williams Ave,Commercial Property,Office,for sale,713544,,224.1,0,0,3184,3184,3184,0,1,0,1967,rented,63,train|CBD,,restricted,off-street,11/30/2024
P9120,InvestorNet,Kingston,ACT,2604,973 Williams Ave,Commercial Property,Office,for sale,740741,,232.64,0,0,3184,3184,3184,0,1,0,1967,rented,168,hospital|CBD|parks|tram,,not allowed,carport,11/30/2024
P9121,PropertyHub,Kingston,ACT,2604,556 Queen Ct,Commercial Property,Retail,for sale,541153,,384.61,0,0,1407,1407,1407,0,1,0,2019,available,87,beach|bus|shops|train|tram,,allowed,garage,5/22/2024
P9121,HomeFinder,Kingston,ACT,2604,556 Queen Ct,Commercial Property,Retail,for sale,541153,,384.61,0,0,1407,1407,1407,0,1,0,2019,active,84,schools|bus,,allowed,off-street,5/22/2024
P9121,InvestorNet,Kingston,ACT,2604,556 Queen Ct,Commercial Property,Retail,for sale,541153,,384.61,0,0,1407,1407,1407,0,1,0,2019,rented,18,schools|bus|beach|shops|university,,restricted,off-street,5/22/2024
P9122,PropertyHub,Stuart Park,NT,820,979 Bay Rd,Rental Property,Apartment,for rent,471877,2410.86,608.09,2410.86,4821.72,864,776,776,3,2.8,1,2001,active,168,beach|hospital,12 months,not allowed,garage,6/14/2025
P9122,HomeFinder,Stuart Park,NT,820,979 Bay Rd,Rental Property,Apartment,for sale,471877,2377.12,608.09,2377.12,4754.24,864,776,776,3,2.8,1,2001,pending,135,university|shops|tram|beach,,allowed,allocated bay,6/14/2025
P9122,InvestorNet,Stuart Park,NT,820,979 Bay Rd,Rental Property,Apartment,for rent,448840,2389.96,578.4,2389.96,4779.92,864,776,776,3,2.8,1,2001,pending,98,hospital|bus,12 months,restricted,off-street,6/14/2025
P9123,PropertyHub,Gungahlin,ACT,2912,665 Hunter Ct,Condominium/Apartment,Condominium,for rent,730574,,766.6,0,0,1092,953,953,5,1,0,2003,active,15,university|schools|bus,12 months,restricted,allocated bay,7/28/2025
P9123,HomeFinder,Gungahlin,ACT,2912,665 Hunter Ct,Condominium/Apartment,Condominium,for sale,730574,,766.6,0,0,1092,953,953,5,1,0,2003,rented,55,train|beach|schools,,allowed,street parking,7/28/2025
P9123,InvestorNet,Gungahlin,ACT,2912,665 Hunter Ct,Condominium/Apartment,Condominium,for rent,730574,,766.6,0,0,1092,953,953,5,1,0,2003,rented,71,hospital|bus|beach,12 months,allowed,garage,7/28/2025
P9124,PropertyHub,Bondi,NSW,2026,474 Church Ave,Condominium/Apartment,Condominium,for rent,913026,,1319.4,0,0,829,692,692,3,1.6,0,1979,rented,14,schools|beach|tram|hospital|CBD,12 months,not allowed,allocated bay,7/25/2024
P9124,HomeFinder,Bondi,NSW,2026,474 Church Ave,Condominium/Apartment,Condominium,for rent,913026,,1319.4,0,0,829,692,692,3,1.6,0,1979,pending,82,train|bus|shops|university|beach,12 months,allowed,carport,7/25/2024
P9124,InvestorNet,Bondi,NSW,2026,474 Church Ave,Condominium/Apartment,Condominium,for sale,913026,,1319.4,0,0,829,692,692,3,1.6,0,1979,pending,105,CBD|hospital|parks|train,,not allowed,carport,7/25/2024
P9125,PropertyHub,Joondalup,WA,6027,485 Oxford Blvd,Condominium/Apartment,Apartment,for sale,518151,,870.84,0,0,644,595,595,5,1.8,2,1983,available,152,university|train|bus,,restricted,garage,5/6/2025
P9125,HomeFinder,Joondalup,WA,6027,485 Oxford Blvd,Condominium/Apartment,Apartment,for rent,518151,,870.84,0,0,644,595,595,5,1.8,2,1983,active,104,shops|hospital,12 months,restricted,off-street,5/6/2025
P9125,InvestorNet,Joondalup,WA,6027,485 Oxford Blvd,Condominium/Apartment,Apartment,for rent,518151,,870.84,0,0,644,595,595,5,1.8,2,1983,pending,120,schools|beach,12 months,not allowed,off-street,5/6/2025
P9126,PropertyHub,Casuarina,NT,810,873 Bourke Ct,Commercial Property,Office,for sale,420646,,313.91,0,0,1340,1340,1340,0,1,0,2000,rented,147,shops|train|hospital,,restricted,carport,1/5/2024
P9126,HomeFinder,Casuarina,NT,810,873 Bourke Ct,Commercial Property,Office,for sale,420646,,313.91,0,0,1340,1340,1340,0,1,0,2000,active,35,CBD|shops,,restricted,street parking,1/5/2024
P9126,InvestorNet,Casuarina,NT,810,873 Bourke Ct,Commercial Property,Office,for sale,420646,,313.91,0,0,1340,1340,1340,0,1,0,2000,available,71,university|schools|shops|parks,,restricted,allocated bay,1/5/2024
P9127,PropertyHub,Sandy Bay,TAS,7005,398 Collins Ave,Commercial Property,Retail,for sale,582653,,334.47,0,0,1742,1742,1742,0,1,0,1989,rented,4,shops|parks|beach|tram,,allowed,street parking,8/1/2025
P9127,HomeFinder,Sandy Bay,TAS,7005,398 Collins Ave,Commercial Property,Retail,for sale,582653,,334.47,0,0,1742,1742,1742,0,1,0,1989,active,50,schools|train|university,,allowed,off-street,8/1/2025
P9127,InvestorNet,Sandy Bay,TAS,7005,398 Collins Ave,Commercial Property,Retail,for sale,582653,,334.47,0,0,1742,1742,1742,0,1,0,1989,pending,15,parks|tram|university|beach|CBD,,allowed,allocated bay,8/1/2025
P9128,PropertyHub,Sunnybank,QLD,4109,128 Queen St,Multi-Family Investment,Multi-Family,for sale,856422,,725.17,0,0,2761,1181,2761,1,2.6,2,2013,active,119,tram|train|bus,,restricted,allocated bay,5/9/2024
P9128,HomeFinder,Sunnybank,QLD,4109,128 Queen St,Multi-Family Investment,Multi-Family,for sale,856422,,725.17,0,0,2761,1181,2761,1,2.6,2,2013,sold,31,shops|hospital|university|train|bus,,restricted,carport,5/9/2024
P9128,InvestorNet,Sunnybank,QLD,4109,128 Queen St,Multi-Family Investment,Multi-Family,for sale,856422,,725.17,0,0,2761,1181,2761,1,2.6,2,2013,pending,43,train|shops|schools,,not allowed,street parking,5/9/2024
P9129,PropertyHub,Redfern,NSW,2016,161 King Dr,Residential Single-Family,House,for sale,1181180,,583.59,0,0,2196,2024,2118,4,2.3,0,2020,sold,107,CBD|hospital|university,,restricted,off-street,7/28/2025
P9129,HomeFinder,Redfern,NSW,2016,161 King Dr,Residential Single-Family,House,for sale,1180797,,583.4,0,0,2196,2024,2118,4,2.3,0,2020,sold,97,parks|bus|schools,,not allowed,allocated bay,7/28/2025
P9129,InvestorNet,Redfern,NSW,2016,161 King Dr,Residential Single-Family,House,for rent,1203428,,594.58,0,0,2196,2024,2118,4,2.3,0,2020,sold,165,CBD|shops|train|parks,12 months,restricted,allocated bay,7/28/2025
P9130,PropertyHub,Glenelg,SA,5045,137 Lygon Blvd,Rental Property,Apartment,for rent,735970,2434.27,1480.82,2434.27,4868.54,535,497,497,4,2.9,2,1991,available,66,beach|shops,12 months,allowed,garage,3/13/2025
P9130,HomeFinder,Glenelg,SA,5045,137 Lygon Blvd,Rental Property,Apartment,for rent,735970,2379.61,1480.82,2379.61,4759.22,535,497,497,4,2.9,2,1991,pending,17,parks|shops|bus|CBD,12 months,not allowed,allocated bay,3/13/2025
P9130,InvestorNet,Glenelg,SA,5045,137 Lygon Blvd,Rental Property,Apartment,for rent,735970,2370.03,1480.82,2370.03,4740.06,535,497,497,4,2.9,2,1991,available,165,hospital|beach|tram|schools,12 months,not allowed,carport,3/13/2025
P9131,PropertyHub,Glenelg,SA,5045,36 Church Blvd,Condominium/Apartment,Condominium,for rent,594601,,734.08,0,0,906,810,810,2,1.6,2,1967,active,75,CBD|train|university|shops,12 months,not allowed,garage,1/27/2024
P9131,HomeFinder,Glenelg,SA,5045,36 Church Blvd,Condominium/Apartment,Condominium,for sale,594601,,734.08,0,0,906,810,810,2,1.6,2,1967,rented,67,train|CBD|bus|beach,,restricted,carport,1/27/2024
P9131,InvestorNet,Glenelg,SA,5045,36 Church Blvd,Condominium/Apartment,Condominium,for rent,617983,,762.94,0,0,906,810,810,2,1.6,2,1967,active,57,CBD|parks|tram,12 months,not allowed,street parking,1/27/2024
P9132,PropertyHub,North Hobart,TAS,7000,266 Elizabeth Dr,Condominium/Apartment,Apartment,for sale,478346,,546.06,0,0,996,876,876,3,2.7,2,1989,rented,82,train|CBD|beach|bus|hospital,,not allowed,off-street,4/19/2025
P9132,HomeFinder,North Hobart,TAS,7000,266 Elizabeth Dr,Condominium/Apartment,Apartment,for rent,479782,,547.7,0,0,996,876,876,3,2.7,2,1989,active,142,CBD|shops|train|beach|schools,12 months,restricted,off-street,4/19/2025
P9132,InvestorNet,North Hobart,TAS,7000,266 Elizabeth Dr,Condominium/Apartment,Apartment,for sale,463801,,529.45,0,0,996,876,876,3,2.7,2,1989,pending,128,shops|hospital|train|beach,,restricted,garage,4/19/2025
P9133,PropertyHub,Joondalup,WA,6027,369 Church Dr,Condominium/Apartment,Apartment,for rent,573155,,773.49,0,0,857,741,741,3,2.4,2,2009,sold,63,hospital|schools,12 months,not allowed,carport,7/21/2024
P9133,HomeFinder,Joondalup,WA,6027,369 Church Dr,Condominium/Apartment,Apartment,for sale,593936,,801.53,0,0,857,741,741,3,2.4,2,2009,pending,132,bus|tram,,allowed,off-street,7/21/2024
P9133,InvestorNet,Joondalup,WA,6027,369 Church Dr,Condominium/Apartment,Apartment,for sale,582892,,786.63,0,0,857,741,741,3,2.4,2,2009,rented,171,parks|schools,,allowed,street parking,7/21/2024
P9134,PropertyHub,Unley,SA,5061,902 Market Ave,Residential Single-Family,House,for rent,1077630,,500.06,0,0,3588,2155,3588,2,1,0,1976,available,179,tram|hospital,12 months,not allowed,garage,8/17/2024
P9134,HomeFinder,Unley,SA,5061,902 Market Ave,Residential Single-Family,House,for rent,1077630,,500.06,0,0,3588,2155,3588,2,1,0,1976,rented,38,shops|schools|university|beach|bus,12 months,not allowed,allocated bay,8/17/2024
P9134,InvestorNet,Unley,SA,5061,902 Market Ave,Residential Single-Family,House,for rent,1052570,,488.43,0,0,3588,2155,3588,2,1,0,1976,pending,96,university|train|shops|CBD,12 months,not allowed,off-street,8/17/2024
P9135,PropertyHub,New Farm,QLD,4005,557 King Ln,Condominium/Apartment,Condominium,for sale,657775,,1087.23,0,0,643,605,605,1,2.5,0,1975,available,36,schools|bus|shops,,allowed,carport,8/3/2025
P9135,HomeFinder,New Farm,QLD,4005,557 King Ln,Condominium/Apartment,Condominium,for rent,661752,,1093.8,0,0,643,605,605,1,2.5,0,1975,rented,100,shops|beach|schools|tram|CBD,12 months,restricted,garage,8/3/2025
P9135,InvestorNet,New Farm,QLD,4005,557 King Ln,Condominium/Apartment,Condominium,for sale,652033,,1077.74,0,0,643,605,605,1,2.5,0,1975,active,155,bus|tram|parks,,restricted,garage,8/3/2025
P9136,PropertyHub,Richmond,VIC,3121,724 Market Blvd,Condominium/Apartment,Apartment,for sale,665674,,753.88,0,0,961,883,883,1,2.3,1,1980,rented,12,tram|train|schools|university|parks,,restricted,garage,6/25/2024
P9136,HomeFinder,Richmond,VIC,3121,724 Market Blvd,Condominium/Apartment,Apartment,for sale,665674,,753.88,0,0,961,883,883,1,2.3,1,1980,active,134,university|hospital|train,,not allowed,carport,6/25/2024
P9136,InvestorNet,Richmond,VIC,3121,724 Market Blvd,Condominium/Apartment,Apartment,for sale,692961,,784.78,0,0,961,883,883,1,2.3,1,1980,available,67,tram|bus|beach|schools|shops,,not allowed,carport,6/25/2024
P9137,PropertyHub,Nightcliff,NT,810,71 George St,Multi-Family Investment,Multi-Family,for sale,696780,,360.09,0,0,2484,1935,2484,3,1.8,1,2007,rented,50,tram|hospital|beach|train,,allowed,carport,8/15/2024
P9137,HomeFinder,Nightcliff,NT,810,71 George St,Multi-Family Investment,Multi-Family,for rent,696780,,360.09,0,0,2484,1935,2484,3,1.8,1,2007,rented,115,tram|beach|train|CBD,12 months,restricted,garage,8/15/2024
P9137,InvestorNet,Nightcliff,NT,810,71 George St,Multi-Family Investment,Multi-Family,for rent,720789,,372.5,0,0,2484,1935,2484,3,1.8,1,2007,pending,169,train|schools,12 months,allowed,garage,8/15/2024
P9138,PropertyHub,Braddon,ACT,2612,136 Collins Dr,Residential Single-Family,House,for rent,1078884,,695.16,0,0,2650,1552,2650,2,2.7,1,1991,pending,164,parks|tram|university,12 months,allowed,street parking,10/10/2024
P9138,HomeFinder,Braddon,ACT,2612,136 Collins Dr,Residential Single-Family,House,for sale,1078884,,695.16,0,0,2650,1552,2650,2,2.7,1,1991,active,40,shops|tram,,not allowed,off-street,10/10/2024
P9138,InvestorNet,Braddon,ACT,2612,136 Collins Dr,Residential Single-Family,House,for rent,1044322,,672.89,0,0,2650,1552,2650,2,2.7,1,1991,rented,151,CBD|university|bus|train|parks,12 months,restricted,carport,10/10/2024
P9139,PropertyHub,Braddon,ACT,2612,23 Victoria Blvd,Commercial Property,Retail,for sale,612344,,284.55,0,0,2152,2152,2152,0,1,0,1997,rented,48,university|parks,,allowed,off-street,8/15/2024
P9139,HomeFinder,Braddon,ACT,2612,23 Victoria Blvd,Commercial Property,Retail,for sale,622113,,289.09,0,0,2152,2152,2152,0,1,0,1997,available,96,bus|university|hospital|parks|train,,restricted,off-street,8/15/2024
P9139,InvestorNet,Braddon,ACT,2612,23 Victoria Blvd,Commercial Property,Retail,for sale,589607,,273.98,0,0,2152,2152,2152,0,1,0,1997,active,66,shops|bus|beach|hospital|train,,restricted,off-street,8/15/2024
P9140,PropertyHub,Kingston,ACT,2604,262 Williams Ln,Commercial Property,Retail,for sale,507747,,137.12,0,0,3703,3703,3703,0,1,0,2006,sold,141,shops|CBD,,allowed,street parking,8/27/2024
P9140,HomeFinder,Kingston,ACT,2604,262 Williams Ln,Commercial Property,Retail,for sale,507747,,137.12,0,0,3703,3703,3703,0,1,0,2006,available,156,bus|shops|university|CBD,,not allowed,garage,8/27/2024
P9140,InvestorNet,Kingston,ACT,2604,262 Williams Ln,Commercial Property,Retail,for sale,507747,,137.12,0,0,3703,3703,3703,0,1,0,2006,pending,125,shops|bus,,restricted,off-street,8/27/2024
P9141,PropertyHub,Parramatta,NSW,2150,188 Elizabeth Ave,Commercial Property,Retail,for sale,1067122,,440.96,0,0,2420,2420,2420,0,1,0,2020,active,173,shops|schools|train,,restricted,garage,10/22/2024
P9141,HomeFinder,Parramatta,NSW,2150,188 Elizabeth Ave,Commercial Property,Retail,for sale,1047278,,432.76,0,0,2420,2420,2420,0,1,0,2020,available,50,shops|university|tram,,restricted,garage,10/22/2024
P9141,InvestorNet,Parramatta,NSW,2150,188 Elizabeth Ave,Commercial Property,Retail,for sale,1117725,,461.87,0,0,2420,2420,2420,0,1,0,2020,available,131,CBD|parks|schools|bus|hospital,,restricted,carport,10/22/2024
P9142,PropertyHub,Bondi,NSW,2026,101 Church Ln,Condominium/Apartment,Apartment,for sale,733062,,942.24,0,0,863,778,778,2,2.7,2,2010,pending,121,tram|schools|shops|parks,,allowed,allocated bay,1/21/2024
P9142,HomeFinder,Bondi,NSW,2026,101 Church Ln,Condominium/Apartment,Apartment,for rent,738392,,949.09,0,0,863,778,778,2,2.7,2,2010,active,61,beach|parks|hospital,12 months,allowed,off-street,1/21/2024
P9142,InvestorNet,Bondi,NSW,2026,101 Church Ln,Condominium/Apartment,Apartment,for sale,713396,,916.96,0,0,863,778,778,2,2.7,2,2010,active,85,bus|hospital|CBD|train|parks,,restricted,carport,1/21/2024
P9143,PropertyHub,Strathfield,NSW,2135,474 Bay Dr,Commercial Property,Office,for sale,988246,,548.42,0,0,1802,1802,1802,0,1,0,1995,pending,154,university|hospital|train|CBD|schools,,not allowed,off-street,5/5/2025
P9143,HomeFinder,Strathfield,NSW,2135,474 Bay Dr,Commercial Property,Office,for sale,940179,,521.74,0,0,1802,1802,1802,0,1,0,1995,available,24,beach|bus|schools|CBD,,allowed,garage,5/5/2025
P9143,InvestorNet,Strathfield,NSW,2135,474 Bay Dr,Commercial Property,Office,for sale,1004393,,557.38,0,0,1802,1802,1802,0,1,0,1995,pending,95,hospital|CBD,,restricted,allocated bay,5/5/2025
P9144,PropertyHub,Mawson Lakes,SA,5095,298 Hunter Rd,Commercial Property,Retail,for sale,758782,,269.74,0,0,2813,2813,2813,0,1,0,1988,available,92,CBD|university|parks|train,,not allowed,garage,6/22/2024
P9144,HomeFinder,Mawson Lakes,SA,5095,298 Hunter Rd,Commercial Property,Retail,for sale,758782,,269.74,0,0,2813,2813,2813,0,1,0,1988,sold,30,university|shops|train|beach,,restricted,garage,6/22/2024
P9144,InvestorNet,Mawson Lakes,SA,5095,298 Hunter Rd,Commercial Property,Retail,for sale,729492,,259.33,0,0,2813,2813,2813,0,1,0,1988,pending,107,shops|bus,,allowed,street parking,6/22/2024
P9145,PropertyHub,Indooroopilly,QLD,4068,699 Bourke Ln,Rental Property,Apartment,for rent,605172,2769.32,738.92,2769.32,5538.64,922,819,819,3,1.6,2,1994,pending,139,tram|train|university,12 months,not allowed,off-street,2/29/2024
P9145,HomeFinder,Indooroopilly,QLD,4068,699 Bourke Ln,Rental Property,Apartment,for sale,605172,2770.11,738.92,2770.11,5540.22,922,819,819,3,1.6,2,1994,rented,81,university|CBD|train|shops,,not allowed,street parking,2/29/2024
P9145,InvestorNet,Indooroopilly,QLD,4068,699 Bourke Ln,Rental Property,Apartment,for sale,633046,2789.2,772.95,2789.2,5578.4,922,819,819,3,1.6,2,1994,sold,80,bus|university|CBD|shops,,not allowed,street parking,2/29/2024
